1508.4221, -62.083, 1508.4221, -60.086, 1508.4221, -59.600, 1508.4221, -59.971, 1508.4221, -60.021, 1508.4221, -56.490,  , 
1508.4434, -61.537, 1508.4434, -60.042, 1508.4434, -59.902, 1508.4434, -59.766, 1508.4434, -59.857, 1508.4434, -56.433,  , 
1508.4646, -61.727, 1508.4646, -60.064, 1508.4646, -59.513, 1508.4646, -59.901, 1508.4646, -59.699, 1508.4646, -56.422,  , 
1508.4859, -62.050, 1508.4859, -59.793, 1508.4859, -59.731, 1508.4859, -59.733, 1508.4859, -59.724, 1508.4859, -56.318,  , 
1508.5071, -61.634, 1508.5071, -59.714, 1508.5071, -59.781, 1508.5071, -59.892, 1508.5071, -59.558, 1508.5071, -56.386,  , 
1508.5284, -61.685, 1508.5284, -59.761, 1508.5284, -59.664, 1508.5284, -60.080, 1508.5284, -59.282, 1508.5284, -56.419,  , 
1508.5496, -61.495, 1508.5496, -59.833, 1508.5496, -59.764, 1508.5496, -59.670, 1508.5496, -59.401, 1508.5496, -56.254,  , 
1508.5709, -61.703, 1508.5709, -59.833, 1508.5709, -59.661, 1508.5709, -59.995, 1508.5709, -59.261, 1508.5709, -56.301,  , 
1508.5921, -61.460, 1508.5921, -59.808, 1508.5921, -59.684, 1508.5921, -60.106, 1508.5921, -59.154, 1508.5921, -56.332,  , 
1508.6134, -61.610, 1508.6134, -59.836, 1508.6134, -59.705, 1508.6134, -59.836, 1508.6134, -59.003, 1508.6134, -56.272,  , 
1508.6347, -61.536, 1508.6347, -59.689, 1508.6347, -59.692, 1508.6347, -60.033, 1508.6347, -58.887, 1508.6347, -56.297,  , 
1508.6559, -61.493, 1508.6559, -59.796, 1508.6559, -59.621, 1508.6559, -60.018, 1508.6559, -58.821, 1508.6559, -56.265,  , 
1508.6772, -61.243, 1508.6772, -59.688, 1508.6772, -59.569, 1508.6772, -60.079, 1508.6772, -58.721, 1508.6772, -56.334,  , 
1508.6984, -61.476, 1508.6984, -59.688, 1508.6984, -59.599, 1508.6984, -60.117, 1508.6984, -58.425, 1508.6984, -56.300,  , 
1508.7197, -61.447, 1508.7197, -59.677, 1508.7197, -59.718, 1508.7197, -59.869, 1508.7197, -58.441, 1508.7197, -56.376,  , 
1508.7409, -61.471, 1508.7409, -59.654, 1508.7409, -59.856, 1508.7409, -60.274, 1508.7409, -58.387, 1508.7409, -56.331,  , 
1508.7622, -61.216, 1508.7622, -59.682, 1508.7622, -59.742, 1508.7622, -60.115, 1508.7622, -58.113, 1508.7622, -56.379,  , 
1508.7834, -61.266, 1508.7834, -59.553, 1508.7834, -59.571, 1508.7834, -60.146, 1508.7834, -58.135, 1508.7834, -56.393,  , 
1508.8047, -61.310, 1508.8047, -59.752, 1508.8047, -59.611, 1508.8047, -60.248, 1508.8047, -58.099, 1508.8047, -56.515,  , 
1508.8260, -61.533, 1508.8260, -59.628, 1508.8260, -59.539, 1508.8260, -60.083, 1508.8260, -57.970, 1508.8260, -56.496,  , 
1508.8472, -61.453, 1508.8472, -59.464, 1508.8472, -59.777, 1508.8472, -60.277, 1508.8472, -57.632, 1508.8472, -56.709,  , 
1508.8685, -61.397, 1508.8685, -59.639, 1508.8685, -59.465, 1508.8685, -60.273, 1508.8685, -57.688, 1508.8685, -56.682,  , 
1508.8897, -61.463, 1508.8897, -59.511, 1508.8897, -59.689, 1508.8897, -60.261, 1508.8897, -57.474, 1508.8897, -56.700,  , 
1508.9110, -61.240, 1508.9110, -59.563, 1508.9110, -59.496, 1508.9110, -60.240, 1508.9110, -57.496, 1508.9110, -56.777,  , 
1508.9322, -61.231, 1508.9322, -59.438, 1508.9322, -59.486, 1508.9322, -60.215, 1508.9322, -57.234, 1508.9322, -56.870,  , 
