1515.9040, -39.458
1515.9252, -39.431
1515.9465, -39.416
1515.9677, -39.390
1515.9890, -39.369
1516.0103, -39.347
1516.0315, -39.323
1516.0528, -39.298
1516.0740, -39.277
1516.0953, -39.252
1516.1165, -39.232
1516.1378, -39.203
1516.1590, -39.183
1516.1803, -39.159
1516.2016, -39.134
1516.2228, -39.105
1516.2441, -39.087
1516.2653, -39.059
1516.2866, -39.034
1516.3078, -39.016
1516.3291, -38.989
1516.3503, -38.969
1516.3716, -38.941
1516.3928, -38.914
1516.4141, -38.892
1516.4354, -38.862
1516.4566, -38.837
1516.4779, -38.811
1516.4991, -38.785
1516.5204, -38.761
1516.5416, -38.734
1516.5629, -38.708
1516.5841, -38.684
1516.6054, -38.659
1516.6267, -38.633
1516.6479, -38.608
1516.6692, -38.581
1516.6904, -38.557
1516.7117, -38.532
1516.7329, -38.505
1516.7542, -38.482
1516.7754, -38.454
1516.7967, -38.431
1516.8180, -38.405
1516.8392, -38.378
1516.8605, -38.354
1516.8817, -38.332
1516.9030, -38.304
1516.9242, -38.278
1516.9455, -38.250
1516.9667, -38.227
1516.9880, -38.201
1517.0093, -38.178
1517.0305, -38.149
1517.0518, -38.125
1517.0730, -38.098
1517.0943, -38.074
1517.1155, -38.052
1517.1368, -38.029
1517.1580, -38.003
1517.1793, -37.975
1517.2006, -37.949
1517.2218, -37.920
1517.2431, -37.891
1517.2643, -37.868
1517.2856, -37.842
1517.3068, -37.814
1517.3281, -37.788
1517.3493, -37.760
1517.3706, -37.731
1517.3918, -37.702
1517.4131, -37.676
1517.4344, -37.648
1517.4556, -37.621
1517.4769, -37.588
1517.4981, -37.559
1517.5194, -37.527
1517.5406, -37.496
1517.5619, -37.470
1517.5831, -37.433
1517.6044, -37.407
1517.6257, -37.378
1517.6469, -37.348
1517.6682, -37.317
1517.6894, -37.286
1517.7107, -37.255
1517.7319, -37.221
1517.7532, -37.192
1517.7744, -37.163
1517.7957, -37.132
1517.8170, -37.104
1517.8382, -37.072
1517.8595, -37.040
1517.8807, -37.011
1517.9020, -36.983
1517.9232, -36.952
1517.9445, -36.922
1517.9657, -36.889
1517.9870, -36.855
1518.0083, -36.829
1518.0295, -36.793
1518.0508, -36.762
1518.0720, -36.730
1518.0933, -36.698
1518.1145, -36.665
1518.1358, -36.632
1518.1570, -36.600
1518.1783, -36.571
1518.1995, -36.538
1518.2208, -36.506
1518.2421, -36.471
1518.2633, -36.441
1518.2846, -36.406
1518.3058, -36.376
1518.3271, -36.343
1518.3483, -36.311
1518.3696, -36.280
1518.3908, -36.250
1518.4121, -36.217
1518.4334, -36.186
1518.4546, -36.154
1518.4759, -36.123
1518.4971, -36.090
1518.5184, -36.057
1518.5396, -36.027
1518.5609, -35.998
1518.5821, -35.965
1518.6034, -35.932
1518.6247, -35.902
1518.6459, -35.869
1518.6672, -35.836
1518.6884, -35.805
1518.7097, -35.775
1518.7309, -35.742
1518.7522, -35.709
1518.7734, -35.671
1518.7947, -35.635
1518.8160, -35.597
1518.8372, -35.563
1518.8585, -35.522
1518.8797, -35.486
1518.9010, -35.446
1518.9222, -35.408
1518.9435, -35.368
1518.9647, -35.330
1518.9860, -35.290
1519.0073, -35.247
1519.0285, -35.206
1519.0498, -35.167
1519.0710, -35.128
1519.0923, -35.087
1519.1135, -35.049
1519.1348, -35.009
1519.1560, -34.970
1519.1773, -34.928
1519.1985, -34.887
1519.2198, -34.848
1519.2411, -34.809
1519.2623, -34.771
1519.2836, -34.731
1519.3048, -34.692
1519.3261, -34.654
1519.3473, -34.610
1519.3686, -34.574
1519.3898, -34.535
1519.4111, -34.492
1519.4324, -34.457
1519.4536, -34.417
1519.4749, -34.378
1519.4961, -34.341
1519.5174, -34.299
1519.5386, -34.259
1519.5599, -34.221
1519.5811, -34.175
1519.6024, -34.138
1519.6237, -34.098
1519.6449, -34.048
1519.6662, -34.009
1519.6874, -33.969
1519.7087, -33.928
1519.7299, -33.888
1519.7512, -33.844
1519.7724, -33.803
1519.7937, -33.764
1519.8150, -33.722
1519.8362, -33.681
1519.8575, -33.640
1519.8787, -33.600
1519.9000, -33.560
1519.9212, -33.520
1519.9425, -33.479
1519.9637, -33.441
1519.9850, -33.399
1520.0063, -33.357
1520.0275, -33.316
1520.0488, -33.272
1520.0700, -33.235
1520.0913, -33.193
1520.1125, -33.150
1520.1338, -33.105
1520.1550, -33.060
1520.1763, -33.014
1520.1975, -32.965
1520.2188, -32.919
1520.2401, -32.873
1520.2613, -32.824
1520.2826, -32.774
1520.3038, -32.721
1520.3251, -32.672
1520.3463, -32.617
1520.3676, -32.565
1520.3888, -32.515
1520.4101, -32.463
1520.4314, -32.417
1520.4526, -32.363
1520.4739, -32.314
1520.4951, -32.259
1520.5164, -32.203
1520.5376, -32.154
1520.5589, -32.102
1520.5801, -32.054
1520.6014, -32.003
1520.6227, -31.953
1520.6439, -31.902
1520.6652, -31.849
1520.6864, -31.795
1520.7077, -31.740
1520.7289, -31.692
1520.7502, -31.640
1520.7714, -31.592
1520.7927, -31.539
1520.8140, -31.491
1520.8352, -31.441
1520.8565, -31.388
1520.8777, -31.336
1520.8990, -31.282
1520.9202, -31.234
1520.9415, -31.185
1520.9627, -31.134
1520.9840, -31.087
1521.0053, -31.036
1521.0265, -30.985
1521.0478, -30.937
1521.0690, -30.886
1521.0903, -30.836
1521.1115, -30.786
1521.1328, -30.737
1521.1540, -30.690
1521.1753, -30.641
1521.1965, -30.595
1521.2178, -30.545
1521.2391, -30.493
1521.2603, -30.445
1521.2816, -30.395
1521.3028, -30.347
1521.3241, -30.304
1521.3453, -30.252
1521.3666, -30.206
1521.3878, -30.158
1521.4091, -30.110
1521.4304, -30.059
1521.4516, -30.009
1521.4729, -29.957
1521.4941, -29.902
1521.5154, -29.844
1521.5366, -29.788
1521.5579, -29.730
1521.5791, -29.667
1521.6004, -29.604
1521.6217, -29.539
1521.6429, -29.472
1521.6642, -29.404
1521.6854, -29.338
1521.7067, -29.276
1521.7279, -29.211
1521.7492, -29.143
1521.7704, -29.077
1521.7917, -29.011
1521.8130, -28.942
1521.8342, -28.879
1521.8555, -28.816
1521.8767, -28.753
1521.8980, -28.694
1521.9192, -28.637
1521.9405, -28.573
1521.9617, -28.513
1521.9830, -28.447
1522.0043, -28.382
1522.0255, -28.321
1522.0468, -28.259
1522.0680, -28.201
1522.0893, -28.142
1522.1105, -28.083
1522.1318, -28.023
1522.1530, -27.961
1522.1743, -27.896
1522.1955, -27.834
1522.2168, -27.770
1522.2381, -27.712
1522.2593, -27.654
1522.2806, -27.595
1522.3018, -27.537
1522.3231, -27.474
1522.3443, -27.414
